CPT,ASA,ASA_COUNT,ASA_FREQ
67346,00140,0,0.0
67400,00140,8,1.0
67405,00140,0,0.0
67412,00140,7,1.0
67413,00140,1,1.0
67414,00140,2,1.0
67415,00140,0,0.0
67420,00190,0,0.0
67430,00190,0,0.0
67440,00190,0,0.0
67445,00190,0,0.0
67450,00190,0,0.0
67500,00140,0,0.0
67505,00140,1,1.0
67515,00140,0,0.0
67550,00140,0,0.0
67560,00140,0,0.0
67570,00140,0,0.0
67700,00103,2,1.0
67710,00103,0,0.0
67715,00103,0,0.0
67800,00300,6,1.0
67801,00300,0,0.0
67805,00300,1,1.0
67808,00300,12,1.0
67810,00300,2,1.0
67825,00103,2,1.0
67830,00103,0,0.0
67835,00103,0,0.0
67840,00300,6,1.0
67850,00300,0,0.0
67875,00300,1,1.0
67880,00103,0,0.0
67882,00103,0,0.0
67900,00300,16,1.0
67901,00103,6,1.0
67902,00103,0,0.0
67903,00103,9,1.0
67904,00103,103,1.0
67906,00103,2,1.0
67908,00103,32,1.0
67909,00103,0,0.0
67911,00103,1,1.0
67912,00103,4,1.0
67914,00103,11,1.0
67915,00103,0,0.0
67916,00103,3,1.0
67917,00103,26,1.0
67921,00103,16,1.0
67922,00103,0,0.0
67923,00103,1,1.0
67924,00103,19,1.0
67930,00103,0,0.0
67935,00103,2,1.0
67938,00300,0,0.0
67950,00103,1,1.0
67961,00103,5,1.0
67966,00103,2,1.0
67971,00103,69,1.0
67973,00103,1,1.0
67974,00103,0,0.0
67975,00103,6,1.0
68020,00140,0,0.0
68040,00140,0,0.0
68100,00140,1,1.0
68110,00140,17,1.0
68115,00140,0,0.0
68130,00140,0,0.0
68135,00140,0,0.0
68200,00140,0,0.0
68320,00140,4,1.0
68325,00140,0,0.0
68326,00140,3,1.0
68328,00140,0,0.0
68330,00140,0,0.0
68335,00140,0,0.0
68340,00140,0,0.0
68360,00140,0,0.0
68362,00140,0,0.0
68371,00140,0,0.0
68400,00140,0,0.0
68420,00140,0,0.0
68440,00140,1,1.0
68500,00140,0,0.0
68505,00140,0,0.0
68510,00140,0,0.0
68520,00140,0,0.0
68525,00140,0,0.0
68530,00140,1,1.0
68540,00140,0,0.0
68550,00140,0,0.0
68700,00140,0,0.0
68705,00140,0,0.0
68720,00140,15,1.0
68745,00140,0,0.0
68750,00140,2,1.0
68760,00140,0,0.0
68761,00140,0,0.0
68770,00140,0,0.0
68801,00140,0,0.0
68810,00140,0,0.0
68811,00140,7,1.0
68815,00140,33,1.0
68816,00140,7,1.0
68840,00140,0,0.0
68841,00140,0,0.0
68850,00140,0,0.0
69000,00120,3,1.0
69005,00120,4,1.0
69020,00120,0,0.0
69100,00120,1,1.0
69105,00120,4,1.0
69110,00120,5,1.0
69120,00120,1,1.0
69140,00120,0,0.0
69145,00120,12,1.0
69150,00120,0,0.0
69155,00320,1,1.0
69200,00124,1,1.0
69205,00124,56,1.0
69210,00124,33,1.0
69220,00120,0,0.0
69222,00120,3,1.0
69300,00120,2,1.0
69310,00120,10,1.0
69320,00120,0,0.0
69399,00120,8,1.0
69420,00126,2,1.0
69421,00126,10,1.0
69424,00126,67,1.0
69436,00126,1446,1.0
69440,00120,5,1.0
69450,00120,1,1.0
69450,00126,0,0.0
69501,00190,1,1.0
69502,00190,3,1.0
69505,00190,1,1.0
69511,00190,0,0.0
69530,00190,0,0.0
69535,00190,0,0.0
69540,00120,1,1.0
69550,00120,1,1.0
69552,00120,3,1.0
69554,00120,0,0.0
69601,00120,3,1.0
69602,00120,0,0.0
69603,00120,2,1.0
69604,00120,1,1.0
69610,00120,48,1.0
69620,00120,106,1.0
69631,00120,152,1.0
69632,00120,31,1.0
69633,00120,31,1.0
69635,00120,15,1.0
69636,00120,2,1.0
69637,00120,6,1.0
69641,00120,67,1.0
69642,00120,9,1.0
69643,00120,0,0.0
69644,00120,10,1.0
69645,00120,4,1.0
69646,00120,1,1.0
69650,00120,1,1.0
69660,00120,16,1.0
69661,00120,27,1.0
69662,00120,2,1.0
69666,00120,0,0.0
69667,00120,2,1.0
69670,00120,0,0.0
69676,00120,0,0.0
69700,00120,1,1.0
69705,00160,1,1.0
69706,00160,0,0.0
69710,00120,10,1.0
69711,00120,2,1.0
69714,00120,20,1.0
69715,00120,1,1.0
69716,00120,0,0.0
69717,00120,1,1.0
69718,00120,0,0.0
69719,00120,0,0.0
69720,00120,0,0.0
69725,00120,0,0.0
69726,00120,0,0.0
69727,00120,0,0.0
69740,00120,0,0.0
69745,00120,0,0.0
69799,00120,12,1.0
69801,00120,0,0.0
69805,00120,1,1.0
69806,00120,9,1.0
69905,00120,0,0.0
69910,00120,3,1.0
69915,00120,0,0.0
69930,00120,108,1.0
69949,00120,4,0.6666666666666666
69949,00210,2,0.3333333333333333
69950,00210,0,0.0
69955,00210,0,0.0
69960,00210,0,0.0
69970,00210,0,0.0
70336,01922,0,0.0
70360,01922,0,0.0
70370,01922,0,0.0
70450,01922,2,1.0
70460,01922,0,0.0
70470,01922,0,0.0
70480,01922,1,1.0
70481,01922,0,0.0
70482,01922,0,0.0
70486,01922,1,1.0
70487,01922,0,0.0
70488,01922,0,0.0
70490,01922,3,1.0
70491,01922,2,1.0
70492,01922,0,0.0
70496,01922,3,1.0
70498,01922,0,0.0
70540,01922,2,1.0
70542,01922,1,1.0
70543,01922,13,1.0
70544,01922,6,1.0
70545,01922,0,0.0
70546,01922,1,1.0
70547,01922,0,0.0
70548,01922,0,0.0
70549,01922,2,1.0
70551,01922,139,1.0
70552,01922,3,1.0
70553,01922,148,1.0
71250,01922,3,1.0
71260,01922,2,1.0
71270,01922,0,0.0
71271,01922,0,0.0
71275,01922,1,1.0
71550,01922,1,1.0
71551,01922,0,0.0
71552,01922,3,1.0
71555,01922,1,1.0
72125,01922,0,0.0
72126,01922,0,0.0
72127,01922,0,0.0
72128,01922,0,0.0
72129,01922,0,0.0
72130,01922,0,0.0
72131,01922,0,0.0
72132,01922,0,0.0
72133,01922,0,0.0
72141,01922,25,1.0
72142,01922,0,0.0
72146,01922,12,1.0
72147,01922,3,1.0
72148,01922,55,1.0
72149,01922,0,0.0
72156,01922,9,1.0
72157,01922,10,1.0
72158,01922,8,1.0
72159,01922,0,0.0
72191,01922,0,0.0
72192,01922,0,0.0
72193,01922,0,0.0
72194,01922,0,0.0
72195,01922,2,1.0
72196,01922,0,0.0
72197,01922,10,1.0
72198,01922,0,0.0
73085,01922,1,1.0
73200,01922,0,0.0
73201,01922,0,0.0
73202,01922,0,0.0
73206,01922,0,0.0
73218,01922,2,1.0
73219,01922,0,0.0
73220,01922,1,1.0
73221,01922,6,1.0
73222,01922,2,1.0
73223,01922,1,1.0
73225,01922,0,0.0
73525,01922,1,1.0
73592,01922,0,0.0
73700,01922,0,0.0
73701,01922,0,0.0
73702,01922,0,0.0
73706,01922,0,0.0
73718,01922,1,1.0
73719,01922,0,0.0
73720,01922,3,1.0
73721,01922,7,1.0
73722,01922,0,0.0
73723,01922,0,0.0
73725,01922,1,1.0
74150,01922,1,1.0
74160,01922,0,0.0
74170,01922,0,0.0
74174,01922,0,0.0
74175,01922,0,0.0
74176,01922,0,0.0
74177,01922,8,1.0
74178,01922,0,0.0
74181,01922,5,1.0
74182,01922,0,0.0
74183,01922,11,1.0
74185,01922,0,0.0
74261,01922,0,0.0
74262,01922,0,0.0
74263,01922,0,0.0
74270,01922,1,1.0
75557,01922,0,0.0
75559,01922,0,0.0
75561,01922,4,1.0
75563,01922,0,0.0
75571,01922,0,0.0
75572,01922,1,1.0
75573,01922,0,0.0
75574,01922,0,0.0
75635,01922,0,0.0
75705,01916,1,1.0
75726,01916,1,1.0
75820,01916,2,0.6666666666666666
75820,01922,1,0.3333333333333333
75898,01926,1,1.0
75898,01924,0,0.0
75898,01925,0,0.0
75898,01930,0,0.0
75898,01931,0,0.0
75898,01932,0,0.0
75898,01933,0,0.0
76010,01922,0,0.0
76380,01922,0,0.0
76390,01922,0,0.0
76498,01922,14,1.0
76937,,2138,1.0
76942,,17257,0.9998841184309636
76942,01922,2,0.0001158815690364448
77002,,4,1.0
77003,,7,1.0
77011,01922,0,0.0
77012,01922,8,1.0
77013,01922,0,0.0
77014,01922,0,0.0
77021,01922,0,0.0
77022,01922,0,0.0
77046,01922,0,0.0
77047,01922,0,0.0
77048,01922,0,0.0
77049,01922,0,0.0
77076,01922,0,0.0
77078,01922,0,0.0
77084,01922,1,1.0
77371,01922,0,0.0
77372,01922,0,0.0
77373,01922,0,0.0
77402,01922,0,0.0
77407,01922,0,0.0
77412,01922,0,0.0
77423,01922,0,0.0
77432,01922,0,0.0
77435,01922,0,0.0
77620,01922,0,0.0
77778,01922,0,0.0
78306,01922,9,1.0
78600,01922,0,0.0
78601,01922,0,0.0
78605,01922,0,0.0
78606,01922,0,0.0
78608,01922,0,0.0
78609,01922,0,0.0
78610,01922,0,0.0
78700,01922,1,1.0
78708,01922,9,1.0
78811,01922,0,0.0
78812,01922,0,0.0
78813,01922,0,0.0
78814,01922,0,0.0
78815,01922,0,0.0
78816,01922,0,0.0
78832,01922,4,1.0
80001,,5,1.0
90870,00104,2869,1.0
92018,00140,15,1.0
92019,00140,3,1.0
92201,00148,0,0.0
92202,00148,0,0.0
92265,00140,0,0.0
92270,00140,0,0.0
92273,00140,0,0.0
92274,00140,0,0.0
92284,00140,0,0.0
92502,00120,4,1.0
92502,00124,0,0.0
92502,00170,0,0.0
92511,00160,10,1.0
92584,00120,0,0.0
92585,00300,28,1.0
92650,00300,0,0.0
92651,00300,0,0.0
92652,00300,8,1.0
92653,00300,0,0.0
92920,01925,1,1.0
92924,01925,0,0.0
92928,01925,9,1.0
92933,01925,1,1.0
92937,01925,0,0.0
92941,01925,1,1.0
92943,01925,13,1.0
92960,00410,1748,0.9994282447112636
92960,,1,0.0005717552887364208
92961,01926,0,0.0
92975,01920,0,0.0
92986,01926,3,1.0
92987,01926,2,1.0
92990,01926,0,0.0
92997,01926,1,1.0
93306,01922,1,1.0
93312,,798,0.5344943067649028
93312,01922,695,0.4655056932350971
93313,,1273,0.9415680473372781
93313,01922,79,0.05843195266272189
93315,01922,2,1.0
93316,,1,1.0
93316,01922,0,0.0
93318,,2,1.0
93320,,36,1.0
93321,,83,1.0
93325,,164,1.0
93355,,3,1.0
93451,01920,1,1.0
93452,01920,3,1.0
93453,01920,0,0.0
93454,01920,3,1.0
93455,01920,0,0.0
93456,01920,0,0.0
93457,01920,0,0.0
93458,01920,0,0.0
93459,01920,0,0.0
93460,01920,0,0.0
93461,01920,1,1.0
93503,,861,1.0
93505,01920,0,0.0
93530,01920,2,1.0
93531,01920,10,1.0
93532,01920,0,0.0
93533,01920,1,1.0
93580,01926,4,1.0
93581,01926,0,0.0
93582,01926,1,1.0
93583,01926,3,1.0
93590,01926,1,1.0
93591,01926,2,1.0
93593,01920,0,0.0
93594,01920,0,0.0
93595,01920,0,0.0
93596,01920,0,0.0
93597,01920,0,0.0
93618,00534,0,0.0
93619,00530,11,1.0
93620,00534,10,1.0
93624,00534,0,0.0
93640,00534,0,0.0
93641,00534,3,1.0
93642,00534,25,1.0
93644,00534,0,0.0
93650,00537,62,1.0
93653,00537,403,1.0
93654,00537,37,1.0
93656,00537,998,1.0
95866,00520,0,0.0
95971,,4,1.0
96440,00520,0,0.0
96450,00635,1,1.0
97597,00400,21,0.875
97597,00300,3,0.125
97605,00400,54,0.9310344827586207
97605,00300,4,0.06896551724137931
99024,,5,1.0
99100,,16650,1.0
99135,,148,1.0
99140,,6150,1.0
99170,00902,0,0.0
99201,,3,1.0
99203,,2,1.0
99213,,2,1.0
99214,,1,1.0
99215,,1,1.0
99218,,1,1.0
99221,,2,1.0
99222,,2,1.0
99223,,3,1.0
99231,,163,1.0
99232,,16,1.0
99233,,65,1.0
99243,,1,1.0
99291,,1,1.0
99292,,1,1.0
Clearing,,1,1.0
G0105,00812,0,0.0
G0121,00812,0,0.0
G8427,,27,1.0
G8730,,6,1.0
MISSNG,,75,1.0
NONBIL,,40,1.0
REJECT,,399,1.0
REJNOT,,36,1.0
SRNON,,118,1.0
Suspense,,231,1.0
